Date,Symbol,Series,PrevClose,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,DeliverableVolume,Deliverble
03-02-2000,KOTAKMAH,EQ,222,215,218.9,204.25,207.1,207.4,208.07,74420,1.54849E+12,,,
04-02-2000,KOTAKMAH,EQ,207.4,204.25,211,200,203.15,204,204.4,42796,8.74753E+11,,,
07-02-2000,KOTAKMAH,EQ,204,201.55,202.8,190,192.7,191.65,197.02,47503,9.35889E+11,,,
08-02-2000,KOTAKMAH,EQ,191.65,181.05,193,181.05,190,190,187.19,66230,1.23975E+12,,,
09-02-2000,KOTAKMAH,EQ,190,184,190,178.2,178.6,180.05,183.41,63515,1.16493E+12,,,
10-02-2000,KOTAKMAH,EQ,180.05,181,181,168,170.15,172.5,173.39,46478,8.05875E+11,,,
11-02-2000,KOTAKMAH,EQ,172.5,166,174,166,172.9,171.15,170.72,31531,5.38288E+11,,,
14-02-2000,KOTAKMAH,EQ,171.15,170.05,170.5,157.5,157.5,157.5,162.7,34929,5.68287E+11,,,
15-02-2000,KOTAKMAH,EQ,157.5,148,163.7,148,153.9,149.6,154.24,153150,2.36219E+12,,,
16-02-2000,KOTAKMAH,EQ,149.6,155.25,161.6,154,161.6,161.6,160.01,67654,1.08253E+12,,,
17-02-2000,KOTAKMAH,EQ,161.6,165,174.55,164.8,174.55,174.55,173.52,64637,1.12156E+12,,,
18-02-2000,KOTAKMAH,EQ,174.55,184.4,188,162.75,175,174.85,177.4,90931,1.61308E+12,,,
21-02-2000,KOTAKMAH,EQ,174.85,175,178,161,169.7,171.6,168.66,83475,1.40785E+12,,,
22-02-2000,KOTAKMAH,EQ,171.6,175,176,161.5,165,163.2,164.01,101537,1.66535E+12,,,
23-02-2000,KOTAKMAH,EQ,163.2,169,176.25,158,159,160.4,167.57,78128,1.30919E+12,,,
24-02-2000,KOTAKMAH,EQ,160.4,161.1,163,151,154.8,153.85,156.52,32260,5.04922E+11,,,
25-02-2000,KOTAKMAH,EQ,153.85,151.7,155.9,141.55,142.45,143.3,145.07,35794,5.19278E+11,,,
28-02-2000,KOTAKMAH,EQ,143.3,139,146,132.2,146,144.15,137.86,65297,9.00154E+11,,,
29-02-2000,KOTAKMAH,EQ,144.15,142,155.7,135.55,135.7,140.45,149.91,103620,1.55337E+12,,,
01-03-2000,KOTAKMAH,EQ,140.45,145,151.7,142,151.7,151.7,147.54,38073,5.61727E+11,,,
02-03-2000,KOTAKMAH,EQ,151.7,162,163.85,155.5,163.85,163.85,161.76,72557,1.17366E+12,,,
03-03-2000,KOTAKMAH,EQ,163.85,171.9,177,153,175.05,171.25,161,545599,8.78401E+12,,,
06-03-2000,KOTAKMAH,EQ,171.25,177,184.95,174,184.95,184.95,181.69,137483,2.49792E+12,,,
07-03-2000,KOTAKMAH,EQ,184.95,195,199.75,187,199.75,199.75,197.28,161931,3.19454E+12,,,
08-03-2000,KOTAKMAH,EQ,199.75,214.8,215.75,189.05,198,194.8,210.77,359518,7.57752E+12,,,
09-03-2000,KOTAKMAH,EQ,194.8,205,210,179.25,179.25,179.25,183.12,58010,1.06229E+12,,,
10-03-2000,KOTAKMAH,EQ,179.25,165.1,175,164.95,164.95,164.95,167.61,83554,1.40044E+12,,,
13-03-2000,KOTAKMAH,EQ,164.95,165,165,151.75,151.75,151.75,153.67,21700,3.33455E+11,,,
14-03-2000,KOTAKMAH,EQ,151.75,140.1,140.1,139.65,139.65,139.65,139.7,32980,4.60726E+11,,,
15-03-2000,KOTAKMAH,EQ,139.65,144,148,128.6,141.6,144.3,139.7,119746,1.67279E+12,,,
16-03-2000,KOTAKMAH,EQ,144.3,140,144,133,134.05,134.3,138.26,52127,7.20706E+11,,,
21-03-2000,KOTAKMAH,EQ,134.3,129,134.5,123.6,123.6,123.6,125.34,72573,9.0966E+11,,,
02-07-2001,KOTAKMAH,EQ,48,48.05,49.5,48,48,48.05,48.33,5540,26776885000,,,
03-07-2001,KOTAKMAH,EQ,48.05,49.5,49.5,47.5,48,48,47.99,3876,18600045000,,,
04-07-2001,KOTAKMAH,EQ,48,48.5,49,47.75,48.4,48.4,48.13,2468,11877910000,,,
05-07-2001,KOTAKMAH,EQ,48.4,49,49.45,48,48,48.3,48.16,3135,15097100000,,,
06-07-2001,KOTAKMAH,EQ,48.3,48.5,48.5,47,48,48,47.47,5890,27959500000,,,
09-07-2001,KOTAKMAH,EQ,48,47.5,48.5,47,48,47.6,47.77,7109,33959700000,,,
10-07-2001,KOTAKMAH,EQ,47.6,47.05,48,46,46,46.8,47.25,4730,22350200000,,,
11-07-2001,KOTAKMAH,EQ,46.8,49.5,49.5,46,46,46,46.98,3889,18269105000,,,
12-07-2001,KOTAKMAH,EQ,46,46.5,47,46,46,46,46.34,1770,8201450000,,,
13-07-2001,KOTAKMAH,EQ,46,46,47.9,45,45,45,45.68,4000,18273275000,,,
16-07-2001,KOTAKMAH,EQ,45,45,46,44.5,44.5,44.5,44.94,2095,9413900000,,,
17-07-2001,KOTAKMAH,EQ,44.5,44,46,44,45.15,45.15,45.1,4489,20246270000,,,
18-07-2001,KOTAKMAH,EQ,45.15,45,45.45,42.1,44.85,44.9,44.94,3040,13661000000,,,
19-07-2001,KOTAKMAH,EQ,44.9,44.7,45,44.1,44.75,44.55,44.52,3455,15382960000,,,
20-07-2001,KOTAKMAH,EQ,44.55,44,44.95,43.55,43.55,43.6,43.92,2853,12531005000,,,
23-07-2001,KOTAKMAH,EQ,43.6,41.65,44,41.65,44,44,43.89,105,460825000,,,
24-07-2001,KOTAKMAH,EQ,44,35.5,43.5,35.5,40,39.95,40.47,4706,19042955000,,,
25-07-2001,KOTAKMAH,EQ,39.95,39.75,42.4,38.7,42.4,41.65,40.19,7239,29093435000,,,
26-07-2001,KOTAKMAH,EQ,41.65,42,42.35,40.65,42,42,41.65,3724,15511990000,,,
27-07-2001,KOTAKMAH,EQ,42,41.95,42.5,41.1,42.4,42.3,41.99,4703,19748185000,,,
30-07-2001,KOTAKMAH,EQ,42.3,40.1,42.25,40.1,42.25,41.45,40.64,3392,13784125000,,,
31-07-2001,KOTAKMAH,EQ,41.45,41.05,42.5,41.05,42.05,42,41.92,2776,11637120000,,,
01-08-2001,KOTAKMAH,EQ,42,42.05,43,42,42.95,42.45,42.23,4485,18940985000,,,
02-08-2001,KOTAKMAH,EQ,42.45,42.1,42.5,41.5,42.5,42.2,42.03,1867,7847050000,,,
03-08-2001,KOTAKMAH,EQ,42.2,43,43.15,42,43,43.05,42.83,4668,19993410000,,,
06-08-2001,KOTAKMAH,EQ,43.05,43,43.25,43,43,43,43,101101,4.34736E+11,,,
07-08-2001,KOTAKMAH,EQ,43,43,43.5,42.5,42.85,42.8,42.95,6326,27168350000,,,
08-08-2001,KOTAKMAH,EQ,42.8,43.1,43.75,42.6,43.3,43.2,43,2770,11910555000,,,
09-08-2001,KOTAKMAH,EQ,43.2,43,43.4,43,43.4,43.3,43.08,1948,8392560000,,,
10-08-2001,KOTAKMAH,EQ,43.3,43.15,43.45,43,43.45,43,43.04,1384,5957385000,,,
13-08-2001,KOTAKMAH,EQ,43,44,44,43,43,43,43.27,1085,4695040000,,,
14-08-2001,KOTAKMAH,EQ,43,43.5,43.75,43,43,43,43.05,3931,16922050000,,,
16-08-2001,KOTAKMAH,EQ,43,43,43.9,43,43,43.1,43.03,4214,18131530000,,,
17-08-2001,KOTAKMAH,EQ,43.1,43,43.5,43,43,43,43.05,3985,17154110000,,,
20-08-2001,KOTAKMAH,EQ,43,43,43.4,43,43,43,43.03,785,3378050000,,,
21-08-2001,KOTAKMAH,EQ,43,43,43.45,43,43,43,43.19,1745,7536925000,,,
23-08-2001,KOTAKMAH,EQ,43,42.9,43.35,42.9,43.3,43,43,3205,13782800000,,,
24-08-2001,KOTAKMAH,EQ,43,43,43.25,43,43,43,43.05,2848,12260480000,,,
27-08-2001,KOTAKMAH,EQ,43,43,43.45,43,43.25,43.25,43.07,2794,12034910000,,,
28-08-2001,KOTAKMAH,EQ,43.25,43,43.25,43,43,43.05,43.02,2580,11098880000,,,
29-08-2001,KOTAKMAH,EQ,43.05,43.5,43.5,43,43.05,43.05,43.05,1331,5730150000,,,
30-08-2001,KOTAKMAH,EQ,43.05,43,43.25,43,43,43,43.01,1008,4335650000,,,
31-08-2001,KOTAKMAH,EQ,43,43,43.5,43,43,43.1,43.12,3622,15617700000,,,
03-09-2001,KOTAKMAH,EQ,43.1,43.85,44,43,43.05,43.15,43.58,3510,15295825000,,,
04-09-2001,KOTAKMAH,EQ,43.15,45.45,45.45,43,43,43,43.06,1051,4525425000,,,
05-09-2001,KOTAKMAH,EQ,43,43,43.25,43,43,43,43,2478,10655910000,,,
06-09-2001,KOTAKMAH,EQ,43,43.9,43.9,43,43,43,43,3770,16212700000,,,
07-09-2001,KOTAKMAH,EQ,43,43,43.4,43,43.1,43.15,43.09,2462,10609520000,,,
10-09-2001,KOTAKMAH,EQ,43.15,43,43.4,43,43,43,43.06,2664,11470840000,,,
11-09-2001,KOTAKMAH,EQ,43,43,43.35,42.5,43,43,42.84,15425,66074100000,,,
12-09-2001,KOTAKMAH,EQ,43,41.6,41.6,36,37.5,37.75,38.39,11878,45602250000,,,
13-09-2001,KOTAKMAH,EQ,37.75,38.5,38.9,37.75,38.2,37.75,38.13,3591,13691925000,,,
14-09-2001,KOTAKMAH,EQ,37.75,37.75,37.75,31.5,32.75,32.1,34,5307,18044500000,,,
17-09-2001,KOTAKMAH,EQ,32.1,30,30,26.5,26.5,27.3,27.67,14708,40693650000,,,
18-09-2001,KOTAKMAH,EQ,27.3,26.95,32.75,26,32.35,32.15,31.17,7843,24446040000,,,
19-09-2001,KOTAKMAH,EQ,32.15,32.1,36.9,32.05,35.25,35.75,35.06,7502,26303665000,,,
20-09-2001,KOTAKMAH,EQ,35.75,36,36.5,33,35.4,34.55,34.42,4826,16609990000,,,
21-09-2001,KOTAKMAH,EQ,34.55,34.55,41.5,34.55,37.1,37.8,39.31,17050,67016710000,,,
24-09-2001,KOTAKMAH,EQ,37.8,41.9,41.9,38,39.75,40,39.88,11490,45817230000,,,
25-09-2001,KOTAKMAH,EQ,40,40,40.2,40,40,40,40,8583,34334550000,,,
26-09-2001,KOTAKMAH,EQ,40,40.2,40.9,39.85,40.1,40.1,40.02,6456,25837800000,,,
27-09-2001,KOTAKMAH,EQ,40.1,40.2,41.5,40,40,40,40.42,3460,13986865000,,,
28-09-2001,KOTAKMAH,EQ,40,40.45,40.5,40,40,40.05,40.04,4639,18575075000,,,
01-10-2001,KOTAKMAH,EQ,40.05,40,40.1,40,40,40,40.01,3214,12858000000,,,
03-10-2001,KOTAKMAH,EQ,40,40.25,40.3,40,40,40,40.06,2431,9737700000,,,
04-10-2001,KOTAKMAH,EQ,40,40.05,40.25,40,40.2,40.05,40.03,2395,9586250000,,,
05-10-2001,KOTAKMAH,EQ,40.05,40,40.4,40,40.4,40.35,40.07,1739,6968000000,,,
08-10-2001,KOTAKMAH,EQ,40.35,38,40.5,38,40.5,40.1,39.87,8817,35154915000,,,
09-10-2001,KOTAKMAH,EQ,40.1,40,41.7,40,40.5,40.5,40.16,3332,13380755000,,,
10-10-2001,KOTAKMAH,EQ,40.5,40,40.9,40,40.85,40.85,40.1,1942,7788160000,,,
11-10-2001,KOTAKMAH,EQ,40.85,40.5,41,40,40,40.2,40.22,1955,7862250000,,,
12-10-2001,KOTAKMAH,EQ,40.2,40,40.05,37.75,38.6,38.75,38.75,2125,8233810000,,,
15-10-2001,KOTAKMAH,EQ,38.75,37.3,39,37.25,37.55,38,37.9,5746,21777590000,,,
16-10-2001,KOTAKMAH,EQ,38,37.05,40,37.05,39,39.8,38.52,3021,11635675000,,,
17-10-2001,KOTAKMAH,EQ,39.8,39.5,39.9,38.05,38.05,38.4,39.06,2279,8901185000,,,
18-10-2001,KOTAKMAH,EQ,38.4,38.2,38.85,38,38.5,38.45,38.37,1661,6373610000,,,
19-10-2001,KOTAKMAH,EQ,38.45,38.45,41,37.6,38,37.8,38.72,3285,12719425000,,,
22-10-2001,KOTAKMAH,EQ,37.8,38.5,40,38.1,39.65,39.15,39.45,4874,19229150000,,,
23-10-2001,KOTAKMAH,EQ,39.15,39,40.4,39,39.75,39.8,39.83,2970,11829825000,,,
24-10-2001,KOTAKMAH,EQ,39.8,40,40,39.05,39.2,39.25,39.28,1282,5035720000,,,
25-10-2001,KOTAKMAH,EQ,39.25,41.9,41.9,39.6,39.75,39.95,40.4,1940,7836850000,,,
29-10-2001,KOTAKMAH,EQ,39.95,40.25,41,38.75,38.75,39,39.84,1905,7590200000,,,
30-10-2001,KOTAKMAH,EQ,39,39.4,39.5,38.65,39,39,39.17,905,3544525000,,,
31-10-2001,KOTAKMAH,EQ,39,39,39.5,38.3,39,38.95,38.85,1150,4468040000,,,
01-11-2001,KOTAKMAH,EQ,38.95,38.5,38.95,38.05,38.7,38.55,38.58,730,2816600000,,,
02-11-2001,KOTAKMAH,EQ,38.55,37,39,37,38,38.25,38.39,2092,8032120000,,,
05-11-2001,KOTAKMAH,EQ,38.25,38,39.45,38,39.45,39.1,38.54,2738,10552490000,,,
06-11-2001,KOTAKMAH,EQ,39.1,39,40.1,38.5,39,39,39.53,7015,27732555000,,,
07-11-2001,KOTAKMAH,EQ,39,38.6,39.2,38.5,38.65,38.65,38.83,2006,7789285000,,,
08-11-2001,KOTAKMAH,EQ,38.65,37.65,39,37.6,38.55,38.55,38.69,6644,25705945000,,,
09-11-2001,KOTAKMAH,EQ,38.55,39.15,39.8,38.5,39.8,39.4,39.11,2715,10618470000,,,
12-11-2001,KOTAKMAH,EQ,39.4,39.75,40.5,39.1,39.15,39.2,39.62,3584,14198080000,,,
13-11-2001,KOTAKMAH,EQ,39.2,39,39.6,38.6,39,39.15,38.98,2968,11569755000,,,
14-11-2001,KOTAKMAH,EQ,39.15,40,41.5,39.7,40.95,40.8,40.72,10073,41012330000,,,
15-11-2001,KOTAKMAH,EQ,40.8,47.8,49,43.75,49,48.45,47.29,45463,2.14978E+11,,,
19-11-2001,KOTAKMAH,EQ,48.45,50,53.8,50,52.5,52.5,51.89,28394,1.47333E+11,,,
20-11-2001,KOTAKMAH,EQ,52.5,52.6,53,46.15,49,50,50.41,13205,66563555000,,,
21-11-2001,KOTAKMAH,EQ,50,46.35,52,46.2,50.65,50.45,50.16,8507,42675205000,,,
22-11-2001,KOTAKMAH,EQ,50.45,51,58,50,52.25,51.3,54.05,40852,2.20803E+11,,,
23-11-2001,KOTAKMAH,EQ,51.3,54.8,54.8,51.5,52.2,51.95,52.86,12674,66988550000,,,
26-11-2001,KOTAKMAH,EQ,51.95,53.75,53.75,51,52,52,52.63,10338,54405040000,,,
27-11-2001,KOTAKMAH,EQ,52,52,53.5,50,50,50.45,51.19,10606,54295980000,,,
28-11-2001,KOTAKMAH,EQ,50.45,51,51,48,48,48.15,48.6,6705,32587305000,,,
29-11-2001,KOTAKMAH,EQ,48.15,47,48.95,46.5,48.45,48.2,47.73,7610,36324960000,,,
03-12-2001,KOTAKMAH,EQ,48.2,47,50.5,46.5,49.9,49.65,49.15,10779,52977775000,,,
04-12-2001,KOTAKMAH,EQ,49.65,48.85,49.7,48.5,49.5,49.4,49.1,2857,14026820000,,,
05-12-2001,KOTAKMAH,EQ,49.4,50.05,50.8,48.15,49.7,49.55,49.64,8785,43609410000,,,
06-12-2001,KOTAKMAH,EQ,49.55,53,53,48.5,48.5,48.6,50.26,17292,86916515000,,,
07-12-2001,KOTAKMAH,EQ,48.6,48,49.35,48,49,48.55,48.65,7562,36787845000,,,
10-12-2001,KOTAKMAH,EQ,48.55,54,54,48.6,49.4,49.35,49.47,16272,80492515000,,,
11-12-2001,KOTAKMAH,EQ,49.35,48.55,51.9,47.75,49.1,49.3,49.98,13511,67530345000,,,
12-12-2001,KOTAKMAH,EQ,49.3,49,50.35,48.1,48.1,48.3,49.1,3895,19126240000,,,
13-12-2001,KOTAKMAH,EQ,48.3,49.5,51.85,46.5,47.2,47.45,49.23,31287,1.54012E+11,,,
14-12-2001,KOTAKMAH,EQ,47.45,48.1,51,48,51,50.65,49.75,26178,1.3024E+11,,,
18-12-2001,KOTAKMAH,EQ,50.65,50.1,51.7,48.6,51.1,50.35,49.82,27379,1.36415E+11,,,
19-12-2001,KOTAKMAH,EQ,50.35,50.5,51,49,49.8,49.45,49.95,16232,81086470000,,,
20-12-2001,KOTAKMAH,EQ,49.45,50,50.3,46.5,49.1,49.75,49.2,15775,77619895000,,,
21-12-2001,KOTAKMAH,EQ,49.75,55,55,47.25,50.25,49.4,48.75,18423,89815125000,,,
24-12-2001,KOTAKMAH,EQ,49.4,45,49.5,45,47.75,47.85,47.89,13924,66678455000,,,
26-12-2001,KOTAKMAH,EQ,47.85,48.95,51,48,48.5,48.85,49.25,6611,32562280000,,,
27-12-2001,KOTAKMAH,EQ,48.85,48.1,50,48.1,49.5,49.15,49.15,14717,72339825000,,,
28-12-2001,KOTAKMAH,EQ,49.15,47,50.1,47,48.65,49.45,49.12,17311,85031265000,,,
31-12-2001,KOTAKMAH,EQ,49.45,55,55,50,50.5,50.65,50.73,8389,42561095000,,,
01-01-2002,KOTAKMAH,EQ,50.65,49.75,50.85,48,48.05,49.1,49.28,10010,49324650000,,7410,0.7403
02-01-2002,KOTAKMAH,EQ,49.1,50,52.5,48.85,52,51.85,50.81,9060,46035540000,,8033,0.8866
03-01-2002,KOTAKMAH,EQ,51.85,51,52,50.9,51,51.5,51.34,10320,52984145000,,6927,0.6712
04-01-2002,KOTAKMAH,EQ,51.5,51.3,51.5,50,50,50.6,50.8,6765,34365285000,,4930,0.7288
07-01-2002,KOTAKMAH,EQ,50.6,50.5,60.75,50.5,60.75,58.95,56.55,41349,2.33816E+11,,32778,0.7927
08-01-2002,KOTAKMAH,EQ,58.95,60,70.75,60,67.4,66.85,68.12,63094,4.29781E+11,,33489,0.5308
09-01-2002,KOTAKMAH,EQ,66.85,69,73,66.1,67.5,67.7,70.18,88089,6.18188E+11,,43954,0.499
10-01-2002,KOTAKMAH,EQ,67.7,68.4,70.3,66.25,68,67.8,68.51,23313,1.59715E+11,,13301,0.5705
11-01-2002,KOTAKMAH,EQ,67.8,69.35,79,69.35,72.4,72.15,73.47,105177,7.72777E+11,,58285,0.5542
14-01-2002,KOTAKMAH,EQ,72.15,74.9,86.5,74.9,81.65,80.55,79.67,68848,5.48509E+11,,37362,0.5427
15-01-2002,KOTAKMAH,EQ,80.55,81.5,82.9,76.2,77,77.05,78.2,37778,2.95409E+11,,19353,0.5123
16-01-2002,KOTAKMAH,EQ,77.05,78.95,78.95,75,75.6,75.05,76.34,20080,1.53283E+11,,10666,0.5312
17-01-2002,KOTAKMAH,EQ,75.05,75.6,76.5,73,75,75.15,74.78,24092,1.8015E+11,,16694,0.6929
18-01-2002,KOTAKMAH,EQ,75.15,70.2,76.5,70.2,75,75.05,75.31,22120,1.66581E+11,,20274,0.9165
21-01-2002,KOTAKMAH,EQ,75.05,75,80,75,77.6,77.6,77.56,21010,1.62964E+11,,12963,0.617
22-01-2002,KOTAKMAH,EQ,77.6,77.5,82,77,79,78.55,78.97,30632,2.41895E+11,,24058,0.7854
23-01-2002,KOTAKMAH,EQ,78.55,78,79,75,76.8,76,76.46,37286,2.85093E+11,,,
24-01-2002,KOTAKMAH,EQ,76,76.95,77,73,73.55,73.55,74.51,28206,2.10153E+11,,,
25-01-2002,KOTAKMAH,EQ,73.55,72.35,72.5,68,69.8,69.4,69.61,36252,2.52345E+11,,,
28-01-2002,KOTAKMAH,EQ,69.4,71.1,71.1,67.6,68.2,68.5,69.07,12505,86372195000,,,
29-01-2002,KOTAKMAH,EQ,68.5,69.9,70,67.05,68,67.35,67.96,10861,73814490000,,,
30-01-2002,KOTAKMAH,EQ,67.35,67,67.2,62.1,64.75,63.95,64.42,25311,1.63043E+11,,,
31-01-2002,KOTAKMAH,EQ,63.95,70,76.75,70,76.75,76.75,76.57,30325,2.32184E+11,,,
01-02-2002,KOTAKMAH,EQ,76.75,92.1,92.1,79,82.5,81.85,83.66,181201,1.51597E+12,,,
04-02-2002,KOTAKMAH,EQ,81.85,80,83.5,75.5,79,78.4,78.5,74435,5.84304E+11,,137901,0.316
05-02-2002,KOTAKMAH,EQ,78.4,76.9,81.6,74.95,80,78.05,78.37,59764,4.68347E+11,,35627,0.5961
06-02-2002,KOTAKMAH,EQ,78.05,82.9,82.9,77.5,79.4,78.35,79.38,36510,2.89831E+11,,25526,0.6992
07-02-2002,KOTAKMAH,EQ,78.35,79.8,79.8,75,75.75,75.75,76.67,23218,1.78011E+11,,18624,0.8021
08-02-2002,KOTAKMAH,EQ,75.75,77.5,79.3,76,78.5,77.65,78.06,35798,2.79453E+11,,25883,0.723
11-02-2002,KOTAKMAH,EQ,77.65,77.7,83,76,82.25,81.95,80.74,51672,4.17214E+11,,36785,0.7119
12-02-2002,KOTAKMAH,EQ,81.95,81.05,84.95,81.05,81.85,81.8,82.68,54797,4.5305E+11,,36898,0.6734
13-02-2002,KOTAKMAH,EQ,81.8,82,84.7,80,82.9,82.1,82.14,38935,3.19821E+11,,29613,0.7606
14-02-2002,KOTAKMAH,EQ,82.1,84,97,82.45,94.6,95.25,92,216380,1.9908E+12,,108475,0.5013
15-02-2002,KOTAKMAH,EQ,95.25,99.9,113.7,96.2,101,102.3,102.74,229827,2.36113E+12,,100688,0.4381
18-02-2002,KOTAKMAH,EQ,102.3,105,109.1,101,102,102,104.92,151930,1.59406E+12,,73389,0.483
19-02-2002,KOTAKMAH,EQ,102,105,106,94,94.7,95.3,97.94,87166,8.53729E+11,,37216,0.427
20-02-2002,KOTAKMAH,EQ,95.3,90.2,99.3,90.2,96,95.7,95.6,47765,4.56644E+11,,,
21-02-2002,KOTAKMAH,EQ,95.7,106,114.85,101.1,114.85,114.85,111.11,291667,3.24071E+12,,148988,0.5108
22-02-2002,KOTAKMAH,EQ,114.85,114.9,124.7,113,116.1,116.1,118.82,549094,6.52409E+12,,169831,0.3093
25-02-2002,KOTAKMAH,EQ,116.1,116,118.45,107.5,108.05,108.6,112.21,124402,1.39591E+12,,36192,0.2909
26-02-2002,KOTAKMAH,EQ,108.6,112,123.5,110,116.5,116.25,118.53,432104,5.12154E+12,,123121,0.2849
27-02-2002,KOTAKMAH,EQ,116.25,117.85,117.85,108,111,110.9,112.49,228415,2.56945E+12,,101691,0.4452
28-02-2002,KOTAKMAH,EQ,110.9,113.5,119,105.6,108.1,108.5,113.45,355164,4.02921E+12,,168240,0.4737
01-03-2002,KOTAKMAH,EQ,108.5,101,125,101,124,122.65,117.96,308513,3.63917E+12,,146873,0.4761
04-03-2002,KOTAKMAH,EQ,122.65,127,147.2,124,147.2,147.2,140.9,647280,9.12038E+12,,212523,0.3283
05-03-2002,KOTAKMAH,EQ,147.2,155,174.85,147.25,160.8,164.35,161.54,1283374,2.07321E+13,,208886,0.1628
06-03-2002,KOTAKMAH,EQ,164.35,162,176.9,156.15,162,161.5,167.93,1538453,2.58348E+13,,423755,0.2754
07-03-2002,KOTAKMAH,EQ,161.5,164,169,147.6,153,150.85,157.21,649304,1.02078E+13,,127538,0.1964
08-03-2002,KOTAKMAH,EQ,150.85,156.8,158.45,146.95,151,149.9,152.51,502264,7.65979E+12,,96843,0.1928
11-03-2002,KOTAKMAH,EQ,149.9,153.7,153.7,141.05,143.6,143.05,145.22,268402,3.89764E+12,,,
12-03-2002,KOTAKMAH,EQ,143.05,146.85,148.9,137.05,138.5,139.65,143.27,576437,8.25835E+12,,156588,0.1853
13-03-2002,KOTAKMAH,EQ,139.65,137,147.65,137,145.8,145.5,143.51,344850,4.94882E+12,,78253,0.2269
14-03-2002,KOTAKMAH,EQ,145.5,144.85,156.65,144.85,150.5,149.25,151.69,587571,8.91259E+12,,101727,0.1731
15-03-2002,KOTAKMAH,EQ,149.25,150,153.9,146.05,149,150.25,150.6,339354,5.1107E+12,,54110,0.1595
18-03-2002,KOTAKMAH,EQ,150.25,152.6,153.9,142.5,143,143.45,147.56,124696,1.83998E+12,,60272,0.4834
19-03-2002,KOTAKMAH,EQ,143.45,145,145.75,139,140,140,142.53,109573,1.56173E+12,,39490,0.3604
20-03-2002,KOTAKMAH,EQ,140,144,144,132.25,135,134.9,136.28,119705,1.6313E+12,,44190,0.3692
21-03-2002,KOTAKMAH,EQ,134.9,135.1,139,132.3,132.3,133.1,136.11,83299,1.13382E+12,,23889,0.2868
22-03-2002,KOTAKMAH,EQ,133.1,134.8,139.2,132.5,134,133.95,135.22,127947,1.73007E+12,,41130,0.3215
26-03-2002,KOTAKMAH,EQ,133.95,132.1,134,128.05,128.05,128.75,130.78,50948,6.66317E+11,,24413,0.4792
27-03-2002,KOTAKMAH,EQ,128.75,129,131.95,129,131.5,130.5,130.43,61626,8.03818E+11,,29973,0.4864
28-03-2002,KOTAKMAH,EQ,130.5,145,146.85,131.55,143,141.75,142.27,282971,4.02573E+12,,62961,0.2225
01-04-2002,KOTAKMAH,EQ,141.75,145,151.8,145,145.05,147.2,147.72,217590,3.21431E+12,,71808,0.33
02-04-2002,KOTAKMAH,EQ,147.2,147.9,159.95,147,157.5,155.5,154.89,446612,6.91765E+12,,172270,0.3857
03-04-2002,KOTAKMAH,EQ,155.5,154.95,170,153.05,169.7,166.35,164.35,460083,7.56164E+12,,179530,0.3902
04-04-2002,KOTAKMAH,EQ,166.35,171,174.4,165.25,170.05,171.35,170.66,315717,5.38806E+12,,106144,0.3362
05-04-2002,KOTAKMAH,EQ,171.35,170.9,175,160,160.05,160.7,163.64,143317,2.34527E+12,,47197,0.3293
08-04-2002,KOTAKMAH,EQ,160.7,158,163.1,150.6,161.8,160.75,157.25,277595,4.36505E+12,,112679,0.4059
09-04-2002,KOTAKMAH,EQ,160.75,160.55,165,159,161.75,160.1,160.46,150400,2.41329E+12,,87392,0.5811
10-04-2002,KOTAKMAH,EQ,160.1,158,165,158,160.7,162.45,161.14,200946,3.23808E+12,,108550,0.5402
11-04-2002,KOTAKMAH,EQ,162.45,160,168,159.75,166,165.5,163.43,179505,2.93365E+12,,68794,0.3832
12-04-2002,KOTAKMAH,EQ,165.5,166,186,166,184.1,183.15,177.74,633358,1.12572E+13,,256978,0.4057
15-04-2002,KOTAKMAH,EQ,183.15,181,189,174.9,175.1,175.25,180.21,345496,6.2263E+12,,115247,0.3336
16-04-2002,KOTAKMAH,EQ,175.25,172.5,204.9,172.5,201.5,200.7,191.2,758590,1.45043E+13,,,
17-04-2002,KOTAKMAH,EQ,200.7,202,207.65,186.15,186.35,188.4,196.64,516279,1.01521E+13,,91723,0.1777
18-04-2002,KOTAKMAH,EQ,188.4,189.4,195.4,180.6,183,182.85,189.78,314517,5.96888E+12,,52116,0.1657
19-04-2002,KOTAKMAH,EQ,182.85,185,187,172,176,176.4,178.88,266723,4.77127E+12,,80836,0.3031
22-04-2002,KOTAKMAH,EQ,176.4,178.5,183,174.9,177,175.75,178.56,156323,2.79123E+12,,33729,0.2158
23-04-2002,KOTAKMAH,EQ,175.75,177.7,182,173,175.35,175.95,177.53,202128,3.58846E+12,,32769,0.1621
24-04-2002,KOTAKMAH,EQ,175.95,177.5,190.8,177.05,190.05,187.8,184.73,260037,4.80367E+12,,,
25-04-2002,KOTAKMAH,EQ,187.8,191,192.75,184.5,185,184.9,186.22,179226,3.33746E+12,,96069,0.2187
26-04-2002,KOTAKMAH,EQ,184.9,187.9,191.95,178,180,180.15,184.64,102395,1.89066E+12,,21455,0.2095
29-04-2002,KOTAKMAH,EQ,180.15,179.7,184.95,175.05,183.4,183,181.74,101321,1.84142E+12,,23646,0.2334
30-04-2002,KOTAKMAH,EQ,183,183.6,186.9,179.05,180,180.8,182.71,65866,1.20346E+12,,,
